data,descricao,tipo,valor
2023-06-22,Conta de luz,despesa,-5963.29
2023-07-05,Aluguel,despesa,-824.83
2023-02-12,Reembolso,receita,6855.34
2023-11-01,Reembolso,receita,607.4
2022-08-01,Venda de produto,receita,5123.37
2022-06-15,Conta de luz,despesa,-1360.0
2022-09-02,Investimento,receita,2978.52
2023-02-24,Venda de produto,receita,3953.29
2023-07-02,Manutenção,despesa,-3562.58
2022-06-09,Venda de produto,receita,1510.68
2023-08-30,Investimento,receita,9374.15
2023-08-27,Salário,receita,3908.26
2023-04-17,Manutenção,despesa,-2427.64
2022-08-17,Investimento,receita,7263.97
2022-04-20,Conta de luz,despesa,-628.26
2022-06-25,Conta de luz,despesa,-7089.16
2023-05-24,Conta de luz,despesa,-1427.47
2022-07-07,Venda de produto,receita,8047.54
2023-09-21,Manutenção,despesa,-9730.17
2023-04-17,Manutenção,despesa,-9236.21
2022-05-31,Venda de produto,receita,5434.06
2023-10-18,Reembolso,receita,5386.74
2023-06-13,Venda de produto,receita,6513.6
2022-01-26,Salário,receita,4306.09
2023-12-15,Salário,receita,3680.53
2022-05-16,Manutenção,despesa,-4561.08
2023-10-13,Conta de luz,despesa,-9607.37
2023-11-13,Investimento,receita,4901.42
2022-08-08,Conta de luz,despesa,-4727.35
2023-05-01,Conta de luz,despesa,-9673.22
2022-07-26,Conta de luz,despesa,-180.74
2022-12-26,Salário,receita,1158.09
2023-01-30,Salário,receita,3196.53
2022-03-30,Conta de luz,despesa,-8350.29
2023-09-21,Manutenção,despesa,-908.64
2023-06-21,Aluguel,despesa,-8542.43
2022-04-26,Reembolso,receita,8100.95
2022-11-08,Conta de luz,despesa,-4558.01
2023-09-29,Reembolso,receita,2821.5
2022-04-20,Venda de produto,receita,5316.87
2023-03-14,Venda de produto,receita,2494.26
2022-06-12,Investimento,receita,5673.25
2022-10-25,Salário,receita,498.48
2023-03-21,Venda de produto,receita,7355.53
2022-01-19,Investimento,receita,362.96
2022-11-09,Compra de estoque,despesa,-9529.84
2023-05-14,Conta de luz,despesa,-3624.28
2023-12-16,Venda de produto,receita,1075.27
2022-10-22,Venda de produto,receita,2944.93
2023-09-17,Manutenção,despesa,-2746.04
2022-05-19,Reembolso,receita,4400.01
2023-12-30,Reembolso,receita,6512.03
2022-11-02,Investimento,receita,8059.61
2022-04-19,Aluguel,despesa,-5380.78
2023-08-08,Compra de estoque,despesa,-7140.93
2022-08-17,Conta de luz,despesa,-1300.21
2022-10-06,Compra de estoque,despesa,-2960.98
2023-03-17,Conta de luz,despesa,-2170.05
2023-10-29,Investimento,receita,1000.29
2022-02-22,Investimento,receita,8381.64
2023-04-16,Compra de estoque,despesa,-4355.46
2023-08-02,Reembolso,receita,5704.78
2023-06-06,Manutenção,despesa,-4496.82
2022-08-28,Reembolso,receita,3772.96
2022-09-22,Venda de produto,receita,4590.68
2022-10-19,Venda de produto,receita,5222.5
2023-07-16,Reembolso,receita,3840.46
2023-05-16,Reembolso,receita,8287.52
2022-10-29,Salário,receita,3700.95
2023-12-20,Manutenção,despesa,-6602.91
2023-05-08,Investimento,receita,6199.22
2022-06-07,Aluguel,despesa,-2149.91
2022-07-03,Salário,receita,976.93
2022-05-29,Conta de luz,despesa,-1290.0
2023-07-02,Reembolso,receita,4937.18
2023-06-15,Salário,receita,1551.35
2022-03-31,Compra de estoque,despesa,-5919.69
2022-03-11,Venda de produto,receita,4377.18
2022-12-10,Reembolso,receita,6284.49
2022-12-05,Reembolso,receita,4741.79
2022-08-12,Conta de luz,despesa,-5742.03
2023-11-05,Aluguel,despesa,-6199.97
2023-11-05,Conta de luz,despesa,-6206.97
2023-12-27,Aluguel,despesa,-4726.69
2023-07-19,Compra de estoque,despesa,-5976.45
2023-11-28,Salário,receita,9113.91
2022-11-12,Reembolso,receita,8010.92
2022-01-06,Conta de luz,despesa,-6908.79
2023-11-28,Aluguel,despesa,-3820.44
2022-09-20,Manutenção,despesa,-5163.95
2022-12-09,Manutenção,despesa,-8808.7
2023-08-02,Aluguel,despesa,-9320.96
2023-05-18,Compra de estoque,despesa,-689.32
2023-03-16,Manutenção,despesa,-8692.03
2022-04-17,Conta de luz,despesa,-6023.68
2023-09-29,Investimento,receita,5079.53
2023-11-05,Venda de produto,receita,3120.13
2022-10-29,Reembolso,receita,4118.04
2022-12-07,Investimento,receita,1620.18
2023-07-09,Aluguel,despesa,-2727.68
2023-11-08,Reembolso,receita,8567.69
2022-03-15,Manutenção,despesa,-3338.55
2022-02-02,Venda de produto,receita,129.72
2023-05-09,Aluguel,despesa,-5157.19
2022-03-19,Manutenção,despesa,-4652.7
2022-03-26,Reembolso,receita,7487.37
2022-02-28,Reembolso,receita,5903.7
2022-12-18,Aluguel,despesa,-5735.71
2023-08-30,Manutenção,despesa,-4865.64
2022-12-07,Manutenção,despesa,-4982.07
2023-10-10,Conta de luz,despesa,-8043.77
2022-07-10,Manutenção,despesa,-6556.73
2022-12-20,Salário,receita,1350.72
2022-12-29,Aluguel,despesa,-8133.04
2022-11-20,Manutenção,despesa,-4800.21
2022-03-10,Compra de estoque,despesa,-2340.45
2023-02-07,Conta de luz,despesa,-436.37
2022-05-08,Conta de luz,despesa,-9232.22
2023-11-28,Salário,receita,8982.84
2023-02-01,Compra de estoque,despesa,-3568.77
2023-06-17,Conta de luz,despesa,-7797.79
2022-09-18,Investimento,receita,3104.35
2023-08-04,Venda de produto,receita,3645.8
2022-11-12,Manutenção,despesa,-3660.48
2023-08-14,Conta de luz,despesa,-4878.54
2023-06-16,Venda de produto,receita,7981.11
2022-08-03,Compra de estoque,despesa,-3522.99
2023-01-13,Conta de luz,despesa,-8048.4
2023-07-02,Manutenção,despesa,-5719.34
2023-09-29,Reembolso,receita,7873.28
2023-05-13,Manutenção,despesa,-9518.7
2023-08-26,Compra de estoque,despesa,-6731.67
2022-03-01,Reembolso,receita,7185.59
2022-09-15,Reembolso,receita,6239.86
2023-10-04,Manutenção,despesa,-116.07
2022-05-15,Conta de luz,despesa,-1566.57
2023-08-23,Conta de luz,despesa,-4756.23
2022-05-09,Conta de luz,despesa,-2626.74
2023-05-02,Manutenção,despesa,-9758.14
2022-09-05,Venda de produto,receita,3319.17
2023-11-26,Aluguel,despesa,-5256.4
2022-03-04,Investimento,receita,7984.33
2022-11-24,Conta de luz,despesa,-2166.69
2022-07-05,Compra de estoque,despesa,-2936.51
2022-01-07,Venda de produto,receita,5131.53
2023-12-13,Salário,receita,3465.32
2023-11-12,Compra de estoque,despesa,-5493.22
2023-04-25,Reembolso,receita,3149.62
2022-08-24,Reembolso,receita,7203.64
2022-11-25,Manutenção,despesa,-161.57
2023-05-19,Venda de produto,receita,6974.54
2022-06-02,Venda de produto,receita,9761.41
2023-07-21,Salário,receita,4127.52
2023-05-29,Investimento,receita,731.45
2023-02-06,Investimento,receita,6354.03
2022-12-25,Salário,receita,6531.5
2022-12-03,Investimento,receita,7949.64
2022-06-09,Aluguel,despesa,-3771.83
2022-07-06,Aluguel,despesa,-8918.93
2022-02-28,Compra de estoque,despesa,-4451.88
2022-09-24,Conta de luz,despesa,-6942.82
2022-12-29,Reembolso,receita,1592.1
2023-02-27,Aluguel,despesa,-2547.29
2022-06-23,Investimento,receita,5507.41
2023-04-01,Aluguel,despesa,-1084.04
2022-01-09,Venda de produto,receita,899.92
2022-11-27,Compra de estoque,despesa,-722.0
2022-02-11,Manutenção,despesa,-5177.12
2023-01-10,Reembolso,receita,4181.4
2023-09-16,Aluguel,despesa,-7797.27
2023-02-19,Reembolso,receita,4617.54
2023-01-05,Salário,receita,8141.27
2023-01-06,Investimento,receita,9417.34
2022-02-14,Salário,receita,6882.15
2022-09-02,Salário,receita,5912.22
2022-03-11,Manutenção,despesa,-181.0
2022-12-01,Reembolso,receita,6326.3
2023-07-24,Aluguel,despesa,-3221.15
2022-06-02,Manutenção,despesa,-6298.83
2022-07-05,Venda de produto,receita,378.88
2022-05-12,Manutenção,despesa,-7876.08
2023-03-16,Reembolso,receita,1600.19
2022-07-08,Manutenção,despesa,-9489.86
2023-03-03,Compra de estoque,despesa,-2310.07
2022-10-19,Reembolso,receita,3563.93
2022-09-07,Aluguel,despesa,-767.74
2022-11-12,Manutenção,despesa,-9256.44
2022-10-07,Aluguel,despesa,-4006.92
2022-04-07,Reembolso,receita,8159.74
2022-03-23,Investimento,receita,967.06
2023-03-25,Manutenção,despesa,-2617.89
2023-11-16,Reembolso,receita,3904.55
2022-10-02,Venda de produto,receita,756.45
2022-10-21,Conta de luz,despesa,-7804.72
2022-07-07,Venda de produto,receita,294.92
2022-06-15,Aluguel,despesa,-8720.29
2023-03-10,Conta de luz,despesa,-8676.44
2022-08-26,Reembolso,receita,8645.72
2022-07-19,Manutenção,despesa,-4088.15
2022-12-20,Compra de estoque,despesa,-5162.87
2022-03-16,Manutenção,despesa,-8563.67
2023-06-10,Venda de produto,receita,6946.38
2023-02-02,Investimento,receita,7726.48
2023-09-16,Conta de luz,despesa,-5193.07
2022-06-06,Salário,receita,6535.16
2022-07-11,Manutenção,despesa,-134.29
2023-06-03,Investimento,receita,1531.89
2023-10-13,Aluguel,despesa,-5584.31
2022-03-05,Reembolso,receita,2507.21
2023-08-14,Manutenção,despesa,-5154.7
2023-11-21,Salário,receita,3603.91
2023-03-01,Reembolso,receita,2189.96
2023-04-11,Venda de produto,receita,7405.42
2023-01-21,Manutenção,despesa,-5492.87
2022-09-25,Venda de produto,receita,5014.59
2022-12-02,Reembolso,receita,2480.7
2023-12-21,Compra de estoque,despesa,-4336.8
2022-07-09,Venda de produto,receita,2199.76
2023-08-18,Salário,receita,2190.83
2022-12-28,Conta de luz,despesa,-823.62
2022-07-11,Manutenção,despesa,-4663.37
2023-10-28,Reembolso,receita,1142.63
2023-08-12,Aluguel,despesa,-8414.02
2023-02-16,Conta de luz,despesa,-3438.62
2023-03-12,Aluguel,despesa,-1496.87
2022-07-11,Conta de luz,despesa,-1291.64
2023-06-07,Venda de produto,receita,4432.21
2022-07-12,Conta de luz,despesa,-1171.93
2023-11-14,Reembolso,receita,4556.82
2023-10-15,Compra de estoque,despesa,-3204.38
2022-04-14,Salário,receita,5885.0
2022-07-17,Compra de estoque,despesa,-9326.91
2022-12-11,Salário,receita,7107.72
2023-01-28,Reembolso,receita,7591.7
2022-01-25,Salário,receita,219.38
2023-01-12,Reembolso,receita,6459.15
2023-06-05,Venda de produto,receita,1201.9
2023-07-17,Investimento,receita,8940.98
2022-10-23,Salário,receita,3159.92
2022-05-03,Reembolso,receita,8547.89
2022-07-27,Compra de estoque,despesa,-348.11
2023-07-11,Reembolso,receita,2302.53
2023-02-18,Manutenção,despesa,-9707.54
2022-12-27,Venda de produto,receita,113.62
2023-06-03,Venda de produto,receita,8680.65
2022-10-21,Manutenção,despesa,-3084.08
2022-02-21,Salário,receita,117.66
2022-02-17,Manutenção,despesa,-6277.12
2022-04-24,Reembolso,receita,7564.49
2023-11-04,Conta de luz,despesa,-476.55
2023-05-18,Aluguel,despesa,-8454.69
2023-09-19,Compra de estoque,despesa,-4793.58
2022-07-29,Venda de produto,receita,2471.48
2022-03-30,Manutenção,despesa,-5994.09
2022-05-15,Manutenção,despesa,-5092.95
2023-11-16,Aluguel,despesa,-6240.26
2023-07-04,Salário,receita,4975.38
2023-01-23,Reembolso,receita,3227.88
2023-08-13,Conta de luz,despesa,-6015.29
2023-04-18,Manutenção,despesa,-5459.05
2023-02-14,Reembolso,receita,4911.59
2022-10-19,Venda de produto,receita,425.12
2022-10-30,Reembolso,receita,6634.44
2022-07-02,Reembolso,receita,8064.16
2022-11-06,Reembolso,receita,6698.3
2023-04-21,Investimento,receita,9315.7
2023-04-22,Conta de luz,despesa,-4967.71
2023-01-26,Compra de estoque,despesa,-1217.36
2022-04-24,Investimento,receita,1553.85
2023-09-04,Manutenção,despesa,-9827.86
2022-06-18,Compra de estoque,despesa,-9084.08
2022-09-02,Investimento,receita,4020.96
2023-11-15,Conta de luz,despesa,-2420.71
2022-12-01,Reembolso,receita,9589.13
2023-10-17,Investimento,receita,9947.07
2023-11-06,Salário,receita,3029.1
2022-12-27,Salário,receita,7160.09
2023-04-09,Aluguel,despesa,-7088.49
2022-12-11,Reembolso,receita,5729.16
2023-04-08,Venda de produto,receita,5175.86
2022-11-17,Reembolso,receita,6898.09
2023-08-29,Manutenção,despesa,-4579.64
2022-12-10,Reembolso,receita,7924.62
2023-10-23,Venda de produto,receita,6118.27
2023-03-31,Investimento,receita,6219.25
2023-09-17,Reembolso,receita,2628.82
2022-08-30,Venda de produto,receita,6379.69
2023-09-04,Reembolso,receita,7073.5
2023-12-31,Compra de estoque,despesa,-857.44
2022-12-22,Conta de luz,despesa,-2515.01
2023-09-15,Investimento,receita,6313.77
2023-06-05,Venda de produto,receita,642.26
2023-12-30,Conta de luz,despesa,-6830.59
2022-09-05,Compra de estoque,despesa,-7480.96
2022-05-25,Manutenção,despesa,-321.53
2022-06-05,Aluguel,despesa,-9008.6
2023-12-31,Conta de luz,despesa,-3915.3
2022-11-26,Compra de estoque,despesa,-9948.25
2022-02-15,Investimento,receita,829.23
2022-09-25,Aluguel,despesa,-3937.1
2022-10-03,Venda de produto,receita,9173.45
2022-06-02,Salário,receita,9482.06
2022-02-09,Reembolso,receita,2290.23
2022-12-15,Investimento,receita,2520.44
2022-12-14,Reembolso,receita,2364.76
2022-05-02,Manutenção,despesa,-1293.98
2022-11-25,Salário,receita,3709.91
2022-03-20,Venda de produto,receita,1829.0
2022-10-22,Venda de produto,receita,6691.42
2023-01-04,Aluguel,despesa,-2231.11
2023-07-26,Salário,receita,3720.59
2022-11-19,Conta de luz,despesa,-3031.2
2022-02-04,Salário,receita,9427.01
2022-06-02,Compra de estoque,despesa,-5603.81
2022-01-24,Manutenção,despesa,-3684.17
2023-10-18,Manutenção,despesa,-2146.15
2022-07-28,Compra de estoque,despesa,-2005.07
2022-09-03,Compra de estoque,despesa,-2914.36
2022-01-21,Salário,receita,4603.06
2023-08-29,Reembolso,receita,1409.68
2023-04-06,Reembolso,receita,181.36
2022-06-07,Aluguel,despesa,-6019.28
2022-01-02,Compra de estoque,despesa,-2280.59
2023-11-15,Manutenção,despesa,-4994.12
2022-09-15,Compra de estoque,despesa,-8112.6
2023-10-24,Manutenção,despesa,-2268.22
2023-04-27,Investimento,receita,4372.41
2023-04-21,Salário,receita,6998.3
2023-10-31,Investimento,receita,1036.59
2022-12-19,Investimento,receita,210.41
2023-12-20,Reembolso,receita,9902.06
2022-07-28,Conta de luz,despesa,-5564.72
2022-04-03,Aluguel,despesa,-6234.53
2022-11-08,Compra de estoque,despesa,-9379.59
2022-11-19,Manutenção,despesa,-420.9
2022-02-15,Venda de produto,receita,6601.23
2023-11-22,Salário,receita,3253.4
2022-04-22,Manutenção,despesa,-5569.68
2023-09-27,Venda de produto,receita,7670.71
2023-11-30,Salário,receita,6050.3
2023-10-14,Investimento,receita,9350.36
2022-02-26,Venda de produto,receita,935.21
2023-06-02,Compra de estoque,despesa,-2993.55
2022-08-06,Venda de produto,receita,2441.11
2023-09-26,Manutenção,despesa,-9471.51
2022-03-20,Investimento,receita,8714.87
2023-08-29,Conta de luz,despesa,-5313.05
2023-12-17,Salário,receita,7956.52
2023-11-26,Investimento,receita,8068.79
2023-12-26,Compra de estoque,despesa,-9501.07
2023-06-15,Reembolso,receita,6066.89
2023-12-05,Manutenção,despesa,-2742.77
2023-10-26,Investimento,receita,9023.3
2023-04-14,Investimento,receita,7676.33
2022-08-01,Compra de estoque,despesa,-5825.08
2022-08-29,Compra de estoque,despesa,-8683.75
2022-09-20,Compra de estoque,despesa,-7665.38
2023-05-13,Conta de luz,despesa,-3432.33
2023-12-30,Salário,receita,3179.07
2023-11-27,Venda de produto,receita,1677.57
2023-02-23,Conta de luz,despesa,-4421.37
2022-04-14,Manutenção,despesa,-5750.24
2023-02-07,Aluguel,despesa,-2959.7
2022-06-11,Reembolso,receita,1868.75
2022-08-31,Conta de luz,despesa,-1292.12
2022-02-22,Conta de luz,despesa,-4899.05
2022-10-26,Investimento,receita,4165.07
2023-07-23,Compra de estoque,despesa,-6129.74
2022-05-01,Reembolso,receita,3362.41
2023-06-24,Investimento,receita,1536.74
2023-02-20,Venda de produto,receita,7796.8
2023-07-24,Compra de estoque,despesa,-3047.74
2022-11-07,Manutenção,despesa,-5182.93
2022-04-21,Investimento,receita,4214.64
2023-05-18,Salário,receita,4976.8
2023-01-27,Manutenção,despesa,-1140.56
2023-06-20,Reembolso,receita,9701.54
2022-08-23,Manutenção,despesa,-4497.12
2023-03-19,Aluguel,despesa,-9276.08
2022-01-07,Venda de produto,receita,3237.22
2023-06-19,Investimento,receita,9824.86
2023-02-12,Conta de luz,despesa,-9785.8
2023-04-17,Investimento,receita,6577.76
2022-10-02,Manutenção,despesa,-2965.54
2022-08-10,Salário,receita,9710.16
2023-07-11,Reembolso,receita,2273.42
2022-11-04,Investimento,receita,7461.75
2023-10-12,Salário,receita,9142.63
2023-05-18,Aluguel,despesa,-5999.91
2022-05-07,Investimento,receita,6488.39
2023-06-26,Reembolso,receita,6580.08
2022-07-14,Aluguel,despesa,-3425.13
2022-04-05,Aluguel,despesa,-1088.88
2023-10-30,Salário,receita,5399.09
2022-03-24,Conta de luz,despesa,-5462.66
2022-10-09,Conta de luz,despesa,-2325.02
2023-07-24,Investimento,receita,4461.51
2023-09-08,Investimento,receita,9792.86
2023-04-15,Compra de estoque,despesa,-8542.13
2022-08-29,Venda de produto,receita,8394.24
2023-09-01,Compra de estoque,despesa,-7243.64
2023-11-28,Reembolso,receita,7127.76
2022-01-26,Reembolso,receita,2074.46
2022-09-17,Compra de estoque,despesa,-1075.09
2022-02-25,Compra de estoque,despesa,-5126.11
2023-05-27,Venda de produto,receita,6028.39
2022-06-17,Investimento,receita,5957.29
2023-06-09,Aluguel,despesa,-6412.87
2022-05-16,Venda de produto,receita,9486.61
2022-12-05,Venda de produto,receita,2552.86
2022-07-28,Reembolso,receita,1408.78
2023-12-04,Investimento,receita,9241.47
2023-01-26,Manutenção,despesa,-6137.39
2022-06-27,Aluguel,despesa,-3719.21
2022-01-28,Aluguel,despesa,-2719.48
2023-08-16,Venda de produto,receita,1956.9
2023-05-28,Salário,receita,2557.12
2022-04-05,Aluguel,despesa,-6147.86
2023-08-26,Compra de estoque,despesa,-5767.54
2022-03-08,Compra de estoque,despesa,-4786.59
2023-12-22,Reembolso,receita,8617.98
2023-02-04,Investimento,receita,8170.62
2022-05-16,Salário,receita,8990.38
2022-06-22,Compra de estoque,despesa,-4515.58
2023-10-12,Salário,receita,668.38
2022-12-18,Compra de estoque,despesa,-7915.92
2023-01-05,Aluguel,despesa,-6864.29
2022-09-10,Manutenção,despesa,-548.28
2022-01-11,Investimento,receita,4577.53
2023-10-25,Investimento,receita,3400.25
2022-06-22,Compra de estoque,despesa,-6843.67
2023-10-21,Manutenção,despesa,-8393.74
2023-08-31,Compra de estoque,despesa,-2571.88
2022-12-08,Salário,receita,881.45
2022-10-06,Venda de produto,receita,1606.85
2023-01-06,Conta de luz,despesa,-6564.39
2022-12-05,Aluguel,despesa,-2950.9
2022-02-13,Conta de luz,despesa,-4228.11
2023-12-11,Investimento,receita,3494.88
2022-11-12,Aluguel,despesa,-7061.19
2023-10-25,Salário,receita,5129.33
2023-09-07,Reembolso,receita,8284.52
2022-06-22,Compra de estoque,despesa,-5610.2
2022-03-26,Reembolso,receita,9492.38
2022-02-20,Salário,receita,6910.64
2022-08-25,Investimento,receita,3147.43
2022-01-06,Salário,receita,3509.23
2023-02-19,Aluguel,despesa,-6178.71
2023-07-27,Compra de estoque,despesa,-2223.75
2023-03-13,Venda de produto,receita,9733.6
2023-04-09,Conta de luz,despesa,-7673.75
2023-01-19,Manutenção,despesa,-9542.46
2022-05-24,Venda de produto,receita,5156.22
2022-02-22,Salário,receita,9641.31
2022-12-23,Venda de produto,receita,9215.96
2023-02-20,Salário,receita,1319.99
2023-11-10,Aluguel,despesa,-5688.13
2022-10-27,Venda de produto,receita,8929.32
2022-01-14,Conta de luz,despesa,-7677.7
2023-03-20,Aluguel,despesa,-3259.31
2022-11-25,Investimento,receita,4895.76
2022-09-16,Venda de produto,receita,2018.71
2022-05-21,Compra de estoque,despesa,-6125.54
2023-04-01,Manutenção,despesa,-8946.48
2022-01-08,Venda de produto,receita,288.76
2023-11-06,Salário,receita,2801.75
2023-09-19,Compra de estoque,despesa,-3508.51
2023-02-17,Conta de luz,despesa,-8346.25
2022-03-09,Venda de produto,receita,5073.75
2022-11-18,Compra de estoque,despesa,-1829.5
2023-07-30,Manutenção,despesa,-4304.64
2022-02-17,Reembolso,receita,6778.7
2023-05-04,Investimento,receita,942.41
2022-01-27,Aluguel,despesa,-6430.28
2022-02-04,Compra de estoque,despesa,-5848.1
2022-02-12,Aluguel,despesa,-7219.57
2022-12-12,Venda de produto,receita,1027.69
2023-12-09,Venda de produto,receita,9992.19
2022-11-19,Investimento,receita,9148.28
2022-10-12,Salário,receita,5183.37
2022-06-03,Venda de produto,receita,5614.49
2022-02-09,Reembolso,receita,8209.41
2023-06-11,Venda de produto,receita,4514.64
2023-11-20,Manutenção,despesa,-8133.89
2022-01-01,Aluguel,despesa,-9378.99
2022-02-27,Investimento,receita,9295.03
2022-11-10,Compra de estoque,despesa,-489.45
2023-09-02,Compra de estoque,despesa,-3163.03
